Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events > t,-135,0.36776743829250336,cycling_4
Sum of contribution of events ≤ t,-135,1.9669532775878906e-06,cycling_4
Sum of contribution of events > t,-136,0.36776745319366455,cycling_4
Sum of contribution of events ≤ t,-136,1.952052116394043e-06,cycling_4
Sum of contribution of events > t,-137,0.36776765435934067,cycling_4
Sum of contribution of events ≤ t,-137,1.7508864402770996e-06,cycling_4
Sum of contribution of events > t,-138,0.367767795920372,cycling_4
Sum of contribution of events ≤ t,-138,1.6093254089355469e-06,cycling_4
Sum of contribution of events > t,-139,0.36776795983314514,cycling_4
Sum of contribution of events ≤ t,-139,1.4454126358032227e-06,cycling_4
Sum of contribution of events > t,-140,0.3677680343389511,cycling_4
Sum of contribution of events ≤ t,-140,1.3709068298339844e-06,cycling_4
Sum of contribution of events > t,-141,0.3677681013941765,cycling_4
Sum of contribution of events ≤ t,-141,1.30385160446167e-06,cycling_4
Sum of contribution of events > t,-142,0.36776823550462723,cycling_4
Sum of contribution of events ≤ t,-142,1.169741153717041e-06,cycling_4
Sum of contribution of events > t,-143,0.36776837706565857,cycling_4
Sum of contribution of events ≤ t,-143,1.0281801223754883e-06,cycling_4
Sum of contribution of events > t,-144,0.36776846647262573,cycling_4
Sum of contribution of events ≤ t,-144,9.387731552124023e-07,cycling_4
Sum of contribution of events > t,-145,0.36776863783597946,cycling_4
Sum of contribution of events ≤ t,-145,7.674098014831543e-07,cycling_4
Sum of contribution of events > t,-146,0.36776866018772125,cycling_4
Sum of contribution of events ≤ t,-146,7.450580596923828e-07,cycling_4
Sum of contribution of events > t,-147,0.36776871234178543,cycling_4
Sum of contribution of events ≤ t,-147,6.92903995513916e-07,cycling_4
Sum of contribution of events > t,-148,0.3677687346935272,cycling_4
Sum of contribution of events ≤ t,-148,6.705522537231445e-07,cycling_4
Sum of contribution of events > t,-149,0.3677688166499138,cycling_4
Sum of contribution of events ≤ t,-149,5.885958671569824e-07,cycling_4
Sum of contribution of events > t,-150,0.3677688390016556,cycling_4
Sum of contribution of events ≤ t,-150,5.662441253662109e-07,cycling_4
Sum of contribution of events > t,-151,0.36776887625455856,cycling_4
Sum of contribution of events ≤ t,-151,5.289912223815918e-07,cycling_4
Sum of contribution of events > t,-152,0.36776894330978394,cycling_4
Sum of contribution of events ≤ t,-152,4.6193599700927734e-07,cycling_4
Sum of contribution of events > t,-153,0.3677689731121063,cycling_4
Sum of contribution of events ≤ t,-153,4.3213367462158203e-07,cycling_4
Sum of contribution of events > t,-154,0.3677689731121063,cycling_4
Sum of contribution of events ≤ t,-154,4.3213367462158203e-07,cycling_4
Sum of contribution of events > t,-155,0.3677690550684929,cycling_4
Sum of contribution of events ≤ t,-155,3.501772880554199e-07,cycling_4
Sum of contribution of events > t,-156,0.3677690774202347,cycling_4
Sum of contribution of events ≤ t,-156,3.2782554626464844e-07,cycling_4
Sum of contribution of events > t,-157,0.3677690774202347,cycling_4
Sum of contribution of events ≤ t,-157,3.2782554626464844e-07,cycling_4
Sum of contribution of events > t,-158,0.36776909977197647,cycling_4
Sum of contribution of events ≤ t,-158,3.0547380447387695e-07,cycling_4
Sum of contribution of events > t,-159,0.36776915937662125,cycling_4
Sum of contribution of events ≤ t,-159,2.4586915969848633e-07,cycling_4
Sum of contribution of events > t,-160,0.36776916682720184,cycling_4
Sum of contribution of events ≤ t,-160,2.384185791015625e-07,cycling_4
Sum of contribution of events > t,-161,0.36776917427778244,cycling_4
Sum of contribution of events ≤ t,-161,2.3096799850463867e-07,cycling_4
Sum of contribution of events > t,-162,0.36776918172836304,cycling_4
Sum of contribution of events ≤ t,-162,2.2351741790771484e-07,cycling_4
Sum of contribution of events > t,-163,0.36776920408010483,cycling_4
Sum of contribution of events ≤ t,-163,2.0116567611694336e-07,cycling_4
Sum of contribution of events > t,-164,0.3677692338824272,cycling_4
Sum of contribution of events ≤ t,-164,1.7136335372924805e-07,cycling_4
Sum of contribution of events > t,-165,0.3677692338824272,cycling_4
Sum of contribution of events ≤ t,-165,1.7136335372924805e-07,cycling_4
Sum of contribution of events > t,-166,0.367769256234169,cycling_4
Sum of contribution of events ≤ t,-166,1.4901161193847656e-07,cycling_4
Sum of contribution of events > t,-167,0.367769256234169,cycling_4
Sum of contribution of events ≤ t,-167,1.4901161193847656e-07,cycling_4
Sum of contribution of events > t,-168,0.3677692785859108,cycling_4
Sum of contribution of events ≤ t,-168,1.2665987014770508e-07,cycling_4
Sum of contribution of events > t,-169,0.367769293487072,cycling_4
Sum of contribution of events ≤ t,-169,1.1175870895385742e-07,cycling_4
Sum of contribution of events > t,-170,0.3677693009376526,cycling_4
Sum of contribution of events ≤ t,-170,1.043081283569336e-07,cycling_4
Sum of contribution of events > t,-171,0.3677693009376526,cycling_4
Sum of contribution of events ≤ t,-171,1.043081283569336e-07,cycling_4
Sum of contribution of events > t,-172,0.3677693232893944,cycling_4
Sum of contribution of events ≤ t,-172,8.195638656616211e-08,cycling_4
Sum of contribution of events > t,-173,0.36776935309171677,cycling_4
Sum of contribution of events ≤ t,-173,5.21540641784668e-08,cycling_4
Sum of contribution of events > t,-174,0.3677693232893944,cycling_4
Sum of contribution of events ≤ t,-174,8.195638656616211e-08,cycling_4
Sum of contribution of events > t,-175,0.367769330739975,cycling_4
Sum of contribution of events ≤ t,-175,7.450580596923828e-08,cycling_4
Sum of contribution of events > t,-176,0.3677693381905556,cycling_4
Sum of contribution of events ≤ t,-176,6.705522537231445e-08,cycling_4
Sum of contribution of events > t,-177,0.3677693381905556,cycling_4
Sum of contribution of events ≤ t,-177,6.705522537231445e-08,cycling_4
Sum of contribution of events > t,-178,0.3677693381905556,cycling_4
Sum of contribution of events ≤ t,-178,6.705522537231445e-08,cycling_4
Sum of contribution of events > t,-179,0.36776935309171677,cycling_4
Sum of contribution of events ≤ t,-179,5.21540641784668e-08,cycling_4
Sum of contribution of events > t,-180,0.36776936799287796,cycling_4
Sum of contribution of events ≤ t,-180,3.725290298461914e-08,cycling_4
Sum of contribution of events > t,-181,0.36776935309171677,cycling_4
Sum of contribution of events ≤ t,-181,5.21540641784668e-08,cycling_4
Sum of contribution of events > t,-182,0.36776936799287796,cycling_4
Sum of contribution of events ≤ t,-182,3.725290298461914e-08,cycling_4
Sum of contribution of events > t,-183,0.36776937544345856,cycling_4
Sum of contribution of events ≤ t,-183,2.9802322387695312e-08,cycling_4
Sum of contribution of events > t,-184,0.36776940524578094,cycling_4
Sum of contribution of events ≤ t,-184,0.0,cycling_4
Sum of contribution of events > t,-185,0.36776937544345856,cycling_4
Sum of contribution of events ≤ t,-185,2.9802322387695312e-08,cycling_4
Sum of contribution of events > t,-186,0.36776937544345856,cycling_4
Sum of contribution of events ≤ t,-186,2.9802322387695312e-08,cycling_4
Sum of contribution of events > t,-187,0.36776937544345856,cycling_4
Sum of contribution of events ≤ t,-187,2.9802322387695312e-08,cycling_4
Sum of contribution of events > t,-188,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-188,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-189,0.36776937544345856,cycling_4
Sum of contribution of events ≤ t,-189,2.9802322387695312e-08,cycling_4
Sum of contribution of events > t,-190,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-190,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-191,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-191,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-192,0.36776937544345856,cycling_4
Sum of contribution of events ≤ t,-192,2.9802322387695312e-08,cycling_4
Sum of contribution of events > t,-193,0.36776937544345856,cycling_4
Sum of contribution of events ≤ t,-193,2.9802322387695312e-08,cycling_4
Sum of contribution of events > t,-194,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-194,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-195,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-195,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-196,0.36776940524578094,cycling_4
Sum of contribution of events ≤ t,-196,0.0,cycling_4
Sum of contribution of events > t,-197,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-197,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-198,0.36776942014694214,cycling_4
Sum of contribution of events ≤ t,-198,-1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-199,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-199,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-200,0.36776942014694214,cycling_4
Sum of contribution of events ≤ t,-200,-1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-201,0.36776937544345856,cycling_4
Sum of contribution of events ≤ t,-201,2.9802322387695312e-08,cycling_4
Sum of contribution of events > t,-202,0.36776940524578094,cycling_4
Sum of contribution of events ≤ t,-202,0.0,cycling_4
Sum of contribution of events > t,-203,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-203,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-204,0.36776942014694214,cycling_4
Sum of contribution of events ≤ t,-204,-1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-205,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-205,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-206,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-206,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-207,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-207,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-208,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-208,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-209,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-209,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-210,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-210,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-211,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-211,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-212,0.36776939779520035,cycling_4
Sum of contribution of events ≤ t,-212,7.450580596923828e-09,cycling_4
Sum of contribution of events > t,-213,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-213,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-214,0.36776942014694214,cycling_4
Sum of contribution of events ≤ t,-214,-1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-215,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-215,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-216,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-216,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-217,0.36776942014694214,cycling_4
Sum of contribution of events ≤ t,-217,-1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-218,0.36776939779520035,cycling_4
Sum of contribution of events ≤ t,-218,7.450580596923828e-09,cycling_4
Sum of contribution of events > t,-219,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-219,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-220,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-220,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-221,0.36776942014694214,cycling_4
Sum of contribution of events ≤ t,-221,-1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-222,0.36776942014694214,cycling_4
Sum of contribution of events ≤ t,-222,-1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-223,0.36776939779520035,cycling_4
Sum of contribution of events ≤ t,-223,7.450580596923828e-09,cycling_4
Sum of contribution of events > t,-224,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-224,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-225,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-225,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-226,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-226,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-227,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-227,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-228,0.36776942014694214,cycling_4
Sum of contribution of events ≤ t,-228,-1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-229,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-229,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-230,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-230,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-231,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-231,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-232,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-232,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-233,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-233,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-234,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-234,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-235,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-235,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-236,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-236,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-237,0.36776939034461975,cycling_4
Sum of contribution of events ≤ t,-237,1.4901161193847656e-08,cycling_4
Sum of contribution of events > t,-238,0.36776939779520035,cycling_4
Sum of contribution of events ≤ t,-238,7.450580596923828e-09,cycling_4
